Codigo;Descripcion;FECHA;CLIENTE;CONTACTO;RUC ;DIRECCIÓN ;FACTURA DE VENTA;Serie;Factura Proveedor ;Fecha Proveedor ;Proveedor
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;22/12/2025;NICOZ RESOURCES S.A;;;;162710;50026B728390D933;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728398F0B7;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728398F064;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728398F03C;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728398F05E;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728398F05B;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728398F02E;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;19/11/2025; Instalaciones Telefonicas de Nicaragua S.A, J0310000010340;;;;161992;50026B728398F022;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728398F0A0;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728398F03D;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728398F045;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728398F0B0;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728398F057;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;5/11/2025;FROZEN FRUIT S.A;;;;161667;50026B728398F039;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728398EFDA;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728398F09E;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;28/10/2025;AIMAR DE NICARAGUA S.A;;;;161518;50026B728398F028;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;27/10/2025;INDUSTRIAL COMERCIAL SAN MARTIN SA;;;;161476;50026B728398EFD9;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728398EFDF;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728398F05F;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;16/10/2025;CONFECCIONES DE EXPORTACION, S,A;;;;161242;50026B728398EFAE;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728390D8DC;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728390D92E;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728390DA65;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728390D63C;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728390DCF1;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728390DCF6;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728390D76A;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728390D97F;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728390DCF9;1585466;18/9/2025;INTCOMEX
5366;DISCO DURO ESTADO SOLIDO 1TB KINGSTON M.2 PCIE 4.0 2280 SNV3S/1000G;;;;;;;50026B728390D7FC;1585466;18/9/2025;INTCOMEX
5873;"NOTEBOOK HP PROBOOK 440 G11 U7-155U 16GB/1 TB SSD W11P 14"" A24Z8LA#ABM";19/9/2025;BANCO AVANZ SA;;;;160617;5CD5194SGX;233795;18/9/2025;ATC
5873;"NOTEBOOK HP PROBOOK 440 G11 U7-155U 16GB/1 TB SSD W11P 14"" A24Z8LA#ABM";19/9/2025;BANCO AVANZ SA;;;;160602;5CD5194SH1;233795;18/9/2025;ATC
4808;SCANNER EPSON WORKFORCE DS-970 B11B251201;18/9/2025;INDUSTRIA NACIONAL DE REFRESCOS SA;;;;160573;X5Y4006610;233389;18/9/2025;ATC
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;92P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;52P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;H1P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;C4P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;23P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;C1P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;HSR2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;F2P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;63P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;F1P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;13P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;1TR2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;9ZN2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;40P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;GZN2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;50P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;60P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;DZN2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;BZN2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;HZN2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;6ZN2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;3ZN2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;FYN2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;1ZN2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;10P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;G1P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;BSR2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;CZN2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;32P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;D2P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;FGP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;5GP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;FFP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;4HP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;1HP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;6VR2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;GGP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;HGP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;7GP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;HFP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;B2P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;G2P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;J1P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;22P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;12P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;42P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;45P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;82P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;CGP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;3HP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;GFP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;3VR2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;3FP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;9GP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;4GP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;DGP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;5HP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;8GP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;5VR2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;FJP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;5ZN2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;FZN2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;JZN2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;J2P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;7ZN2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;72P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;30P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;70P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;62P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;JSR2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;BFP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;2FP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;CHP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;9FP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;BDP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;9DP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;2HP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;GDP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;6GP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;5KP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;4FP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;1GP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;DDP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;6FP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;CDP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;FDP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;DFP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;CFP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;6DP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;2VR2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;11P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;80P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;FSR2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;CSR2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;7FP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;3GP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;5FP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;4VR2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;JFP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;4JP2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;D0P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;GSR2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;81P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;B1P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;DSR2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;G0P2674;1759323-11;18/9/2025;INGRAM
5877;CPU DELL OPTIPLEX SFF 7020 I5-14500/ 8GB DDR5 / 512GB SSD M2 W11P SPA 3Y YJ9PX;;;;;;;71P2674;1759323-11;18/9/2025;INGRAM
